well,fluor,target,content,sample,date,biological_set_name,cq,cq_mean,cq_std._dev,starting_quantity_(sq),log_starting_quantity,sq_mean,sq_std._dev,set_point,well_note,file_name,run,id,dilution,location,type,frequency
a07,cal orange 560,iac,unkn,m2,NA,16s rrna,29.3935209537577,29.3935209537577,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_monc_adsorption_results,d,c_d_3,2,m2,NA,NA
b05,cal orange 560,iac,unkn,m2,NA,16s rrna,31.7532936584728,31.7532936584728,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_monc_adsorption_results,d,ac_d_1,2,m2,NA,NA
b06,cal orange 560,iac,unkn,m2,NA,16s rrna,31.7363552524981,31.7363552524981,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_monc_adsorption_results,d,ac_d_2,2,m2,NA,NA
b07,cal orange 560,iac,unkn,m2,NA,16s rrna,31.8385400637247,31.8385400637247,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_monc_adsorption_results,d,ac_d_3,2,m2,NA,NA
c05,cal orange 560,iac,unkn,m2,NA,16s rrna,30.8935591363537,30.8935591363537,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_monc_adsorption_results,d,cn_d_1,2,m2,NA,NA
c06,cal orange 560,iac,unkn,m2,NA,16s rrna,31.1304884320509,31.1304884320509,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_monc_adsorption_results,d,cn_d_2,2,m2,NA,NA
c07,cal orange 560,iac,unkn,m2,NA,16s rrna,30.6998374281551,30.6998374281551,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_monc_adsorption_results,d,cn_d_3,2,m2,NA,NA
d05,cal orange 560,iac,unkn,m2,NA,16s rrna,29.4102985994288,29.4102985994288,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_monc_adsorption_results,d,g_d_1,2,m2,NA,NA
d06,cal orange 560,iac,unkn,m2,NA,16s rrna,30.0565339986876,30.0565339986876,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_monc_adsorption_results,d,g_d_2,2,m2,NA,NA
d07,cal orange 560,iac,unkn,m2,NA,16s rrna,29.4462154373584,29.4462154373584,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_monc_adsorption_results,d,g_d_3,2,m2,NA,NA
h12,cal orange 560,iac,ntc,NA,NA,16s rrna,33.6815425342471,33.6815425342471,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_monc_adsorption_results,NA,NA,1,NA,NA,NA
a01,fam,total_cyano,pos ctrl,NA,NA,16s rrna,21.584901282628,21.584901282628,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_monc_adsorption_results,NA,NA,1,NA,NA,NA
a05,fam,total_cyano,unkn,m2,NA,16s rrna,19.5501896204079,19.5501896204079,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_monc_adsorption_results,d,c_d_1,2,m2,NA,NA
a06,fam,total_cyano,unkn,m2,NA,16s rrna,19.5967430809333,19.5967430809333,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_monc_adsorption_results,d,c_d_2,2,m2,NA,NA
a07,fam,total_cyano,unkn,m2,NA,16s rrna,19.5379864859218,19.5379864859218,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_monc_adsorption_results,d,c_d_3,2,m2,NA,NA
b05,fam,total_cyano,unkn,m2,NA,16s rrna,18.6020351823851,18.6020351823851,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_monc_adsorption_results,d,ac_d_1,2,m2,NA,NA
b06,fam,total_cyano,unkn,m2,NA,16s rrna,18.8219781659818,18.8219781659818,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_monc_adsorption_results,d,ac_d_2,2,m2,NA,NA
b07,fam,total_cyano,unkn,m2,NA,16s rrna,18.6300973450522,18.6300973450522,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_monc_adsorption_results,d,ac_d_3,2,m2,NA,NA
c05,fam,total_cyano,unkn,m2,NA,16s rrna,17.4955951617289,17.4955951617289,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_monc_adsorption_results,d,cn_d_1,2,m2,NA,NA
c06,fam,total_cyano,unkn,m2,NA,16s rrna,17.3467979415468,17.3467979415468,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_monc_adsorption_results,d,cn_d_2,2,m2,NA,NA
c07,fam,total_cyano,unkn,m2,NA,16s rrna,17.5098854291364,17.5098854291364,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_monc_adsorption_results,d,cn_d_3,2,m2,NA,NA
d05,fam,total_cyano,unkn,m2,NA,16s rrna,19.0805893776783,19.0805893776783,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_monc_adsorption_results,d,g_d_1,2,m2,NA,NA
d06,fam,total_cyano,unkn,m2,NA,16s rrna,19.0889629926459,19.0889629926459,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_monc_adsorption_results,d,g_d_2,2,m2,NA,NA
d07,fam,total_cyano,unkn,m2,NA,16s rrna,18.9988587753418,18.9988587753418,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_monc_adsorption_results,d,g_d_3,2,m2,NA,NA
h12,fam,total_cyano,ntc,NA,NA,16s rrna,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_16s_fl_monc_adsorption_results,NA,NA,1,NA,NA,NA
a01,cal orange 560,iac,pos ctrl,NA,NA,16s rrna,33.1745146356403,33.1745146356403,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,NA,NA,NA
a05,cal orange 560,iac,unkn,fig,2021-10-26,16s rrna,29.9617571432248,29.9617571432248,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,inlet,grab,weekly
a06,cal orange 560,iac,unkn,foa,2021-11-09,16s rrna,29.7946983498575,29.7946983498575,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,outlet,passive,weekly
a07,cal orange 560,iac,unkn,fob,2021-11-30,16s rrna,29.9328320285961,29.9328320285961,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,outlet,passive,bi-weekly
b05,cal orange 560,iac,unkn,fog,2021-10-26,16s rrna,30.3239709832005,30.3239709832005,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,outlet,grab,weekly
b06,cal orange 560,iac,unkn,fig,2021-11-09,16s rrna,30.8857809169921,30.8857809169921,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,inlet,grab,weekly
b07,cal orange 560,iac,unkn,fig,2021-11-30,16s rrna,30.521432656638,30.521432656638,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,inlet,grab,weekly
c05,cal orange 560,iac,unkn,fia,2021-11-02,16s rrna,28.5003959883633,28.5003959883633,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,inlet,passive,weekly
c06,cal orange 560,iac,unkn,fog,2021-11-09,16s rrna,29.8991298067701,29.8991298067701,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,outlet,grab,weekly
c07,cal orange 560,iac,unkn,fog,2021-11-30,16s rrna,30.2954154306829,30.2954154306829,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,outlet,grab,weekly
d05,cal orange 560,iac,unkn,foa,2021-11-02,16s rrna,28.9973852390813,28.9973852390813,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,outlet,passive,weekly
d06,cal orange 560,iac,unkn,fia,2021-11-16,16s rrna,30.1365558459664,30.1365558459664,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,inlet,passive,weekly
d07,cal orange 560,iac,unkn,cp,2021-11-04,16s rrna,31.5244777924548,31.5244777924548,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,intake,passive,weekly
e05,cal orange 560,iac,unkn,fig,2021-11-02,16s rrna,30.4542385837792,30.4542385837792,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,inlet,grab,weekly
e06,cal orange 560,iac,unkn,foa,2021-11-16,16s rrna,28.469906887555,28.469906887555,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,outlet,passive,weekly
e07,cal orange 560,iac,unkn,cp,2021-11-25,16s rrna,30.6593321430914,30.6593321430914,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,intake,passive,weekly
f05,cal orange 560,iac,unkn,fog,2021-11-02,16s rrna,29.6630406752886,29.6630406752886,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,outlet,grab,weekly
f06,cal orange 560,iac,unkn,fig,2021-11-16,16s rrna,31.0783395465555,31.0783395465555,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,inlet,grab,weekly
f07,cal orange 560,iac,unkn,mc1,NA,16s rrna,29.204585743875,29.204585743875,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,mc1,NA,NA
g05,cal orange 560,iac,unkn,fia,2021-11-09,16s rrna,29.516866534659,29.516866534659,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,inlet,passive,weekly
g06,cal orange 560,iac,unkn,fog,2021-11-16,16s rrna,29.8807999518375,29.8807999518375,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,outlet,grab,weekly
h05,cal orange 560,iac,unkn,fib,2021-11-09,16s rrna,28.7857414735451,28.7857414735451,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,inlet,passive,bi-weekly
h06,cal orange 560,iac,unkn,fib,2021-11-30,16s rrna,29.8691880123628,29.8691880123628,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,inlet,passive,bi-weekly
h12,cal orange 560,iac,ntc,NA,NA,16s rrna,32.5288624982885,32.5288624982885,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,NA,NA,NA
a01,fam,total_cyano,pos ctrl,NA,NA,16s rrna,21.6852877797646,21.6852877797646,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,NA,NA,NA
a05,fam,total_cyano,unkn,fig,2021-10-26,16s rrna,22.4286206710113,22.4286206710113,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,inlet,grab,weekly
a06,fam,total_cyano,unkn,foa,2021-11-09,16s rrna,24.9438934745724,24.9438934745724,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,outlet,passive,weekly
a07,fam,total_cyano,unkn,fob,2021-11-30,16s rrna,24.5908360843919,24.5908360843919,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,outlet,passive,bi-weekly
b05,fam,total_cyano,unkn,fog,2021-10-26,16s rrna,21.4967379061117,21.4967379061117,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,outlet,grab,weekly
b06,fam,total_cyano,unkn,fig,2021-11-09,16s rrna,20.9424764424234,20.9424764424234,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,inlet,grab,weekly
b07,fam,total_cyano,unkn,fig,2021-11-30,16s rrna,21.2135642882397,21.2135642882397,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,inlet,grab,weekly
c05,fam,total_cyano,unkn,fia,2021-11-02,16s rrna,24.1234904748837,24.1234904748837,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,inlet,passive,weekly
c06,fam,total_cyano,unkn,fog,2021-11-09,16s rrna,22.6729658531896,22.6729658531896,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,outlet,grab,weekly
c07,fam,total_cyano,unkn,fog,2021-11-30,16s rrna,21.4204656368927,21.4204656368927,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,outlet,grab,weekly
d05,fam,total_cyano,unkn,foa,2021-11-02,16s rrna,23.2339432947367,23.2339432947367,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,outlet,passive,weekly
d06,fam,total_cyano,unkn,fia,2021-11-16,16s rrna,24.0946430453716,24.0946430453716,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,inlet,passive,weekly
d07,fam,total_cyano,unkn,cp,2021-11-04,16s rrna,26.8234417709592,26.8234417709592,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,intake,passive,weekly
e05,fam,total_cyano,unkn,fig,2021-11-02,16s rrna,21.4277886693759,21.4277886693759,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,inlet,grab,weekly
e06,fam,total_cyano,unkn,foa,2021-11-16,16s rrna,24.714784805766,24.714784805766,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,outlet,passive,weekly
e07,fam,total_cyano,unkn,cp,2021-11-25,16s rrna,24.512105652412,24.512105652412,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,intake,passive,weekly
f05,fam,total_cyano,unkn,fog,2021-11-02,16s rrna,22.5226005267097,22.5226005267097,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,outlet,grab,weekly
f06,fam,total_cyano,unkn,fig,2021-11-16,16s rrna,20.8344774116156,20.8344774116156,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,inlet,grab,weekly
f07,fam,total_cyano,unkn,mc1,NA,16s rrna,20.2144690952521,20.2144690952521,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,mc1,NA,NA
g05,fam,total_cyano,unkn,fia,2021-11-09,16s rrna,22.8752362797732,22.8752362797732,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,inlet,passive,weekly
g06,fam,total_cyano,unkn,fog,2021-11-16,16s rrna,22.454923673904,22.454923673904,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,outlet,grab,weekly
h05,fam,total_cyano,unkn,fib,2021-11-09,16s rrna,22.4019636486248,22.4019636486248,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,inlet,passive,bi-weekly
h06,fam,total_cyano,unkn,fib,2021-11-30,16s rrna,21.65816167163,21.65816167163,0,NA,NA,NA,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,inlet,passive,bi-weekly
h12,fam,total_cyano,ntc,NA,NA,16s rrna,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_16s_fl_oc26-no30_monc_no4_t0_results,NA,NA,NA,NA,NA,NA
a01,cal orange 560,iac,pos ctrl,NA,NA,16s rrna,31.4030294650674,31.4030294650674,0,NA,NA,NA,0,60,NA,cyanodtec_16s_wl-t0_cp-oc14_fl-oc26_ts_results,NA,NA,NA,NA,NA,NA
a12,cal orange 560,iac,unkn,foa,2021-10-26,16s rrna,29.8706926241184,29.8706926241184,0,NA,NA,NA,0,60,NA,cyanodtec_16s_wl-t0_cp-oc14_fl-oc26_ts_results,NA,NA,NA,outlet,passive,weekly
b12,cal orange 560,iac,unkn,fib,2021-10-26,16s rrna,29.5303987428359,29.5303987428359,0,NA,NA,NA,0,60,NA,cyanodtec_16s_wl-t0_cp-oc14_fl-oc26_ts_results,NA,NA,NA,inlet,passive,bi-weekly
c12,cal orange 560,iac,unkn,fob,2021-10-26,16s rrna,29.5191626682896,29.5191626682896,0,NA,NA,NA,0,60,NA,cyanodtec_16s_wl-t0_cp-oc14_fl-oc26_ts_results,NA,NA,NA,outlet,passive,bi-weekly
f01,cal orange 560,iac,unkn,wl,NA,16s rrna,30.8317375423036,30.8317375423036,0,NA,NA,NA,0,60,NA,cyanodtec_16s_wl-t0_cp-oc14_fl-oc26_ts_results,NA,NA,NA,wl,NA,NA
g01,cal orange 560,iac,unkn,cp,2021-10-14,16s rrna,30.225184735274,30.225184735274,0,NA,NA,NA,0,60,NA,cyanodtec_16s_wl-t0_cp-oc14_fl-oc26_ts_results,NA,NA,NA,intake,passive,weekly
h01,cal orange 560,iac,unkn,fia,2021-10-26,16s rrna,30.3386506679637,30.3386506679637,0,NA,NA,NA,0,60,NA,cyanodtec_16s_wl-t0_cp-oc14_fl-oc26_ts_results,NA,NA,NA,inlet,passive,weekly
h12,cal orange 560,iac,ntc,NA,NA,16s rrna,31.4282115696145,31.4282115696145,0,NA,NA,NA,0,60,NA,cyanodtec_16s_wl-t0_cp-oc14_fl-oc26_ts_results,NA,NA,NA,NA,NA,NA
a01,fam,total_cyano,pos ctrl,NA,NA,16s rrna,20.9177260808289,20.9177260808289,0,NA,NA,NA,0,60,NA,cyanodtec_16s_wl-t0_cp-oc14_fl-oc26_ts_results,NA,NA,NA,NA,NA,NA
a12,fam,total_cyano,unkn,foa,2021-10-26,16s rrna,23.2893841641066,23.2893841641066,0,NA,NA,NA,0,60,NA,cyanodtec_16s_wl-t0_cp-oc14_fl-oc26_ts_results,NA,NA,NA,outlet,passive,weekly
b12,fam,total_cyano,unkn,fib,2021-10-26,16s rrna,23.3507581380558,23.3507581380558,0,NA,NA,NA,0,60,NA,cyanodtec_16s_wl-t0_cp-oc14_fl-oc26_ts_results,NA,NA,NA,inlet,passive,bi-weekly
c12,fam,total_cyano,unkn,fob,2021-10-26,16s rrna,22.1033199285448,22.1033199285448,0,NA,NA,NA,0,60,NA,cyanodtec_16s_wl-t0_cp-oc14_fl-oc26_ts_results,NA,NA,NA,outlet,passive,bi-weekly
f01,fam,total_cyano,unkn,wl,NA,16s rrna,22.2292099996155,22.2292099996155,0,NA,NA,NA,0,60,NA,cyanodtec_16s_wl-t0_cp-oc14_fl-oc26_ts_results,NA,NA,NA,wl,NA,NA
g01,fam,total_cyano,unkn,cp,2021-10-14,16s rrna,22.320573575102,22.320573575102,0,NA,NA,NA,0,60,NA,cyanodtec_16s_wl-t0_cp-oc14_fl-oc26_ts_results,NA,NA,NA,intake,passive,weekly
h01,fam,total_cyano,unkn,fia,2021-10-26,16s rrna,23.3854658027464,23.3854658027464,0,NA,NA,NA,0,60,NA,cyanodtec_16s_wl-t0_cp-oc14_fl-oc26_ts_results,NA,NA,NA,inlet,passive,weekly
h12,fam,total_cyano,ntc,NA,NA,16s rrna,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_16s_wl-t0_cp-oc14_fl-oc26_ts_results,NA,NA,NA,NA,NA,NA
a01,cal orange 560,cyra,pos ctrl,NA,NA,toxins,19.6067828995968,19.6067828995968,0,NA,NA,NA,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,NA,NA,NA
a12,cal orange 560,cyra,unkn,cl,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,cl,NA,NA
b12,cal orange 560,cyra,unkn,cl,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,cl,NA,NA
e01,cal orange 560,cyra,unkn,cp,2021-09-23,toxins,38.8503831757989,38.8503831757989,0,NA,NA,NA,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,intake,passive,weekly
e02,cal orange 560,cyra,unkn,cp,2021-11-04,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,intake,passive,weekly
f01,cal orange 560,cyra,unkn,cp,2021-09-29,toxins,35.3592868632293,35.3592868632293,0,NA,NA,NA,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,intake,passive,weekly
f02,cal orange 560,cyra,unkn,cl,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,cl,NA,NA
g01,cal orange 560,cyra,unkn,cp,2021-10-07,toxins,33.6285918696972,33.6285918696972,0,NA,NA,NA,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,intake,passive,weekly
g02,cal orange 560,cyra,unkn,cl,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,cl,NA,NA
h01,cal orange 560,cyra,unkn,cp,2021-10-14,toxins,30.4006578272066,30.4006578272066,0,NA,NA,NA,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,intake,passive,weekly
h02,cal orange 560,cyra,unkn,cl,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,cl,NA,NA
h12,cal orange 560,cyra,ntc,NA,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,NA,NA,NA
a01,cal red 610,sxta,pos ctrl,NA,NA,toxins,21.646283326702,21.646283326702,0,NA,NA,NA,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,NA,NA,NA
a12,cal red 610,sxta,unkn,cl,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,cl,NA,NA
b12,cal red 610,sxta,unkn,cl,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,cl,NA,NA
e01,cal red 610,sxta,unkn,cp,2021-09-23,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,intake,passive,weekly
e02,cal red 610,sxta,unkn,cp,2021-11-04,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,intake,passive,weekly
f01,cal red 610,sxta,unkn,cp,2021-09-29,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,intake,passive,weekly
f02,cal red 610,sxta,unkn,cl,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,cl,NA,NA
g01,cal red 610,sxta,unkn,cp,2021-10-07,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,intake,passive,weekly
g02,cal red 610,sxta,unkn,cl,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,cl,NA,NA
h01,cal red 610,sxta,unkn,cp,2021-10-14,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,intake,passive,weekly
h02,cal red 610,sxta,unkn,cl,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,cl,NA,NA
h12,cal red 610,sxta,ntc,NA,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,NA,NA,NA
a01,fam,mcye_ndaf,pos ctrl,NA,NA,toxins,22.218760218933,22.218760218933,0,NA,NA,NA,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,NA,NA,NA
a12,fam,mcye_ndaf,unkn,cl,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,cl,NA,NA
b12,fam,mcye_ndaf,unkn,cl,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,cl,NA,NA
e01,fam,mcye_ndaf,unkn,cp,2021-09-23,toxins,31.2717878293485,31.2717878293485,0,NA,NA,NA,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,intake,passive,weekly
e02,fam,mcye_ndaf,unkn,cp,2021-11-04,toxins,37.2343148876604,37.2343148876604,0,NA,NA,NA,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,intake,passive,weekly
f01,fam,mcye_ndaf,unkn,cp,2021-09-29,toxins,28.4668319792767,28.4668319792767,0,NA,NA,NA,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,intake,passive,weekly
f02,fam,mcye_ndaf,unkn,cl,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,cl,NA,NA
g01,fam,mcye_ndaf,unkn,cp,2021-10-07,toxins,27.4826245108198,27.4826245108198,0,NA,NA,NA,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,intake,passive,weekly
g02,fam,mcye_ndaf,unkn,cl,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,cl,NA,NA
h01,fam,mcye_ndaf,unkn,cp,2021-10-14,toxins,28.9604019205403,28.9604019205403,0,NA,NA,NA,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,intake,passive,weekly
h02,fam,mcye_ndaf,unkn,cl,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_cp_toxins-se23-no4_cl-au18_ts_results,NA,NA,NA,cl,NA,NA
